Id,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
9,0,2,0,0.0,0.0,0.0,0.0,290859,31686,9402,28728,133626,77680,25425,1495,922,777,1332,7281,17442,125631,84255,74680,35670,8838,8815,7839,8118,15661,109758,0,0,0,0,0,0,0,0,0,182223,33283,54491,35811,41367,78144,235958,109314,100003,62177,40798,34412,27572,11493,5301,3752,5561,3915,6496,5754,5982,5931,3513,2146,894,894,629,673,534,993,1178,4728,176846,13171,17264,24326,25117,22653,21169,10142,10899,24157,18422,22399,25926,44414,119587,121799,32182,36363,44175,34420,29243,40350,50429,44224,25662,21618,15032,11480,8275,3819,2939,7418,-0.1149773936485871,1.2285399856933414,-0.4768899947266513,3.2071600940076097,3.946593,-4.758254,1.5093104964473951,32.35535038100737,16.180729899831782,-0.9156911089497828,-0.3181088207514473,55.21533011340146,0.0,261.8160200913102,5.463131782558154,2.318315911255014,-1.6949475611273743,1.211723353654735,7.333721894407247,0.0,5.374588664378164,10.62
9,1,1,0,24.17,7.5,77.5,0.98,223618,192024,80026,34601,3725,7486,24331,17020,2473,1876,2983,8853,27694,38208,216395,68599,34364,15297,24065,22482,21564,22876,15360,0,0,0,0,0,0,0,0,0,59261,92712,73765,88499,91351,98460,98457,81522,49152,39700,38777,36591,58347,92090,42527,14851,10170,6998,2442,2465,2400,3209,7110,7692,789,1085,1639,2682,737,171,13,256,18432,0,0,3,3,242,688,2825,7076,26680,16047,21078,31653,28106,40255,44986,45672,44700,52965,68795,83860,92027,81198,76680,58838,53088,53569,40222,26112,19231,14569,56320,-0.1689366698265075,1.0067325830459597,0.0078792873456872,0.9812802065858568,2.916441,-3.0754542,1.0135105848312378,41.46720008148565,6.962542896144769,-3.434974667817162,18.078622808238286,51.24344257684711,0.1170298579607827,48.47700358065599,7.012803856174793,0.911714888563822,-7.237006832601872,51.91013052763287,7.38004267082237,0.1055910363751952,0.8312240380289426,10.62
9,2,0,0,42.5,6.67,100.0,0.99,189421,254242,53704,12028,1951,4208,18280,16354,3247,1563,1868,8970,29770,63169,273234,75842,15211,6292,10597,7783,14420,23290,20476,0,0,0,0,0,0,0,0,0,47044,57581,59697,56825,57205,65025,83814,123956,110071,57562,47904,46741,72151,95507,58975,28310,11931,9587,6461,2298,1227,1181,1676,2163,928,98,2,0,0,0,0,0,0,0,0,0,23,1010,4447,9409,12584,16004,23472,27426,23010,28870,38578,43610,40310,45575,55215,74999,79907,74267,67686,65154,60932,53531,47876,42959,36215,26880,22234,83737,-0.166689932346344,1.0025714635849,-0.3848874210006762,2.4392636223543347,2.6366076,-4.404976,1.005149483680725,45.78899109139632,7.464925642363301,-1.0207202773056545,0.2408144024567313,56.82791130559156,27.985710780012624,55.72511484601314,7.19655308153374,0.2679746532739193,-1.298546846319077,0.6400257660402651,7.539494229872737,6.45130366185185,0.0718104147972773,10.62
9,3,0,0,44.17,2.5,65.83,1.0,111971,124030,71318,30343,1290,1324,6345,7035,1460,1060,1577,8232,21835,141694,326317,131427,40593,8001,8805,9113,15831,21933,14386,0,0,0,0,0,0,0,0,0,66090,51788,56422,56835,54721,66577,74302,67711,70452,99341,58226,48821,79871,100446,62272,30394,15390,11180,7027,4460,3337,2965,2141,1547,333,342,436,540,1148,6972,3159,674,38846,5352,11714,17675,35300,18744,11439,20275,20429,35530,28410,22289,23108,32986,22025,22062,42266,37577,44832,54122,58527,58417,61850,76106,57421,46659,39537,34767,30879,25827,17113,53836,-0.0020734509453177,1.2626729011535645,0.1457582159285143,0.8686073486356412,4.201124,-3.7673619,1.5943429470062256,41.93685222452176,10.786243667618676,-2.073700139268117,5.584281459175514,60.35680105727573,0.0,116.34305245724404,6.752436085034814,1.3457155838987904,-4.264115475666358,18.20624047337849,7.433985371374662,0.0,1.8109504327480623,10.62
9,4,1,0,35.83,1.67,55.83,0.93,282804,339555,63428,10367,9077,12583,25533,18556,1074,914,2037,15556,12665,165265,36254,47308,19845,3312,4116,3282,7930,13345,11114,0,0,0,0,0,0,0,0,0,88922,9843,14917,19257,24134,30556,34058,36610,55296,70033,51142,54392,112091,58549,33946,35641,46730,66303,71151,54691,36419,27055,17108,12169,9821,9820,9803,4113,3239,4373,1916,1822,84245,2896,7341,17319,47534,31452,32483,35033,33285,47410,52532,53061,56612,55650,48629,63180,81009,61947,46529,36100,31523,35351,43916,21902,14249,14099,9295,5554,3758,2921,3002,26103,-0.1348961144685745,1.3074240684509275,-0.1578961802425862,1.424033763248354,3.5472112,-4.0891995,1.709357738494873,37.10564309265752,13.30287162668144,-1.324949420566322,1.9984929144342347,61.01646771716966,0.1170298579607827,176.9663935159661,6.233065804990933,1.820344805998711,-2.8077861731737905,6.671511074114109,7.480620795453493,0.1055910363751952,3.3136552127264847,10.62
9,5,0,0,44.17,14.17,89.17,0.93,462779,332505,39263,11088,10572,16186,23028,20606,578,512,1335,18541,11522,96496,6409,2818,2448,1626,1817,2267,8303,15104,20117,0,0,0,0,0,0,0,0,0,4449,7922,11248,17290,23337,27264,29800,31359,37746,37300,45674,62577,86816,48124,42441,50444,60119,68970,72934,66892,56896,52798,30733,23412,25106,28564,25309,13939,9033,3972,2147,1305,0,18,3370,18253,40536,57446,65066,84869,82314,74097,59295,64122,61775,47940,37670,34580,54292,59881,46843,37185,33345,28416,26690,17522,14053,12592,13976,7768,4739,2897,1937,12433,0.0322214625775814,0.9702228903770448,0.4137475787837354,-0.3812008695785538,2.349019,-1.7750633,0.9413323998451232,37.55089019550106,9.147550910907192,0.6532315070661165,0.303156392228701,64.17469518939039,19.945997767408173,83.67768766763899,6.769768079540387,0.444235772343114,-0.6798117565852108,-0.0721895691076306,7.5696904725462275,5.313779139482688,0.197345421429283,10.62
9,6,0,0,20.0,1.67,37.5,0.77,226707,139522,27199,5384,4236,3967,4490,8112,652,609,1796,15097,16832,288782,127255,131277,54143,6289,4589,4084,8266,13303,13329,0,0,0,0,0,0,0,0,0,46444,13711,24261,30356,40230,51733,58397,47559,106407,140378,73894,69734,86808,41271,29262,32735,32965,36156,33337,27023,17578,13541,7773,6143,4120,3645,2253,1540,2751,15076,5257,3582,41371,8798,24365,43280,68796,53965,51971,59386,47097,73463,64596,44840,42047,61983,31413,32959,84417,45901,42980,31614,24445,23692,21306,19936,14650,11838,8899,7847,3966,1985,1537,10577,-0.2588196694850921,1.402679204940796,-0.2140303497760715,0.8261634088313676,3.1669016,-4.3705616,1.9675087928771973,41.43813216712912,11.1257240676063,-1.3157900337990087,4.631986999762207,70.47293622867247,0.1170298579607827,123.7817360285141,6.559698055051185,1.2126905164042514,-4.123091509867928,18.21673519043041,7.5278964564014705,0.1055910363751952,1.47061828857681,10.62
9,7,0,0,0.0,0.0,0.0,0.0,92943,2137,1864,5068,4921,1870,760,331,324,357,715,5348,19948,402791,265251,177988,86171,10413,5739,4135,5303,8159,3384,0,0,0,0,0,0,0,0,0,86552,15712,37045,45666,59922,68761,69399,46641,135456,218260,90992,59638,23436,12751,9300,7564,7945,6200,6815,7814,11108,11358,2213,2314,1114,1729,1979,2711,6130,35251,10753,3391,92009,10613,22483,38198,51808,47756,32780,40719,30907,92627,85694,46870,52036,88333,37045,37237,140703,24683,32322,22480,17598,21381,13566,7285,4760,2757,1624,2707,3156,880,580,2323,0.0032531816978007,1.7126225233078003,-0.3520105385525342,0.6243836272413299,3.911668,-4.9065223,2.9330759048461914,38.856110883848345,11.2600904865471,-3.005367684379792,7.531126426926239,46.29550650271917,0.1170298579607827,126.78963776522856,6.367072617925034,1.7919635348260203,-3.171842729128464,8.18959255553847,7.057588843380068,0.1055910363751952,3.211133310146166,10.62
9,8,0,0,10.83,0.0,85.0,0.94,118903,40280,26490,53144,95666,59667,46214,24216,14534,6699,11290,19570,43310,67668,297517,43160,28705,16690,13614,10740,22520,28116,17207,0,0,0,0,0,0,0,0,0,138621,201071,168381,118160,86052,59091,113155,125667,46399,8616,7212,5803,4134,3622,4493,4146,3441,2519,1316,634,272,218,203,206,235,263,413,779,245,40,1,512,36864,29,1303,1709,1595,1226,1135,2903,19116,32010,22448,20302,18214,25002,40620,46453,54211,63300,65764,62846,57741,48539,34541,28499,27642,58588,75792,76895,51694,40737,30304,57898,0.1370544582605362,0.9197975397109984,0.4169866373352054,2.183901636126365,3.4126444,-2.3947937,0.8460275530815125,39.5657970304754,9.03777134948036,-2.791090541754701,9.725830998974327,51.69512506768363,0.1170298579607827,81.68131096548805,6.829643508167398,1.2799146470480671,-4.815682646251165,22.40441558661884,7.440483880250472,0.1055910363751952,1.6381815037281782,10.62
9,9,0,0,27.5,1.67,100.0,0.95,78453,34613,6291,14118,22369,15934,30760,11445,6053,2997,6078,14971,42748,105778,443910,82871,53694,22409,25801,22558,23758,24906,13405,0,0,0,0,0,0,0,0,0,106751,235648,155142,62739,49309,45756,122926,201203,56828,10403,10544,9726,7661,5058,4252,5158,5404,3307,3444,3944,625,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,3574,9731,13493,17892,16463,27209,29584,25062,28233,35556,40508,39546,37620,41891,40989,42286,39962,86009,128700,123399,74757,63277,49555,90574,0.1044695824384689,0.7463663816452026,0.8389198949033821,3.3981579229010297,3.5533893,-1.8453108,0.5570627450942993,39.35738573212021,4.703986656074457,0.1490026988642601,2.472324650338665,50.96160337796105,19.19430529551191,22.127490460526552,6.931982094267156,0.2070495775206865,-4.771748091015192,38.29588206088872,7.28848619859338,5.2018294791261015,0.0428695275514947,10.62
9,10,0,0,17.5,0.83,100.0,0.85,171447,84960,28575,33930,22940,12833,19184,10573,6178,2844,4098,13253,38897,89413,142089,112973,79087,27995,32233,29233,54373,57755,31057,0,0,0,0,0,0,0,0,0,208808,268226,202267,123248,82459,52885,52945,15780,10281,9738,10492,13002,11858,8682,7856,6408,5335,4816,6026,4140,647,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5461,25178,50778,51159,50687,44480,39882,38473,39270,42369,41205,45058,46282,46947,49687,46530,38132,34131,34098,30886,28881,29327,36195,44391,166384,0.1579346358776092,0.7943382859230042,0.0919521942066126,1.171475731383988,3.0448568,-2.1150653,0.6309732794761658,56.79498870761901,2.7353581784920724,-0.0271566025461323,-0.2055828327285307,63.60157419312572,49.7105243355492,7.482184364643468,7.406760185525437,0.0598894241873041,0.0243585122938295,-0.6095951432445204,7.553772977557381,7.296814530919411,0.0035867431294868,10.62
9,11,0,0,5.0,0.0,29.17,0.84,153902,24128,8838,11437,12555,3887,4417,2538,1685,1173,1954,7471,28842,254554,216262,215669,84714,12651,11390,8176,12058,17478,10141,0,0,0,0,0,0,0,0,0,139864,74872,87188,75270,65688,70459,64164,41014,92080,154802,61136,36856,26903,12825,8079,6699,6690,4954,15916,4861,5595,6873,1281,1285,538,865,1101,1352,3099,22683,7769,3159,116373,18607,33825,40661,72010,31354,19076,23818,21089,79003,60324,39383,37118,73156,37465,43934,62289,35234,40508,34032,27765,29614,23982,14769,11782,10911,6390,4454,3272,3213,7318,43191,0.0245718322694301,1.077234148979187,-0.2729161571757461,4.609458090194024,4.383272,-4.3552723,1.1604334115982056,39.07194884164584,13.635425668839572,-2.2299075271511635,3.791090420337241,55.88455520023323,0.0,185.9248331704491,6.252429036511986,2.087509398583496,-2.530318385038285,4.6776406290277865,7.502086407105247,0.0,4.357695489174429,10.62
9,12,1,8,47.5,5.83,77.5,0.8,261595,141057,27816,15503,7615,10946,22719,12797,1974,730,1435,12412,57201,27998,17240,82820,67906,53902,32917,33055,46035,88300,81947,0,0,0,0,0,0,0,0,0,14925,19757,62841,82286,97557,125846,141145,174146,118662,76970,46987,32624,26255,21704,12818,11733,11652,9390,6033,3775,1734,668,732,1369,2087,728,668,484,81,32,2,229,9082,11,14,5,11,570,1014,7904,7083,9816,14720,22733,27607,34590,42458,47671,61592,90101,100260,108052,113470,78278,47459,34624,31811,22038,20019,19512,18762,18629,26605,89419,0.0100419521331787,1.06480610370636,-0.0424203669465911,-0.6314629355348953,2.4134264,-2.2834325,1.1338119506835938,37.28852709246629,7.359797168120948,-0.1444127983800372,2.8914739204331275,58.96841286981516,6.774042450825799,54.16661435588112,6.804529257474212,0.7367954548281667,-6.4260947356438045,49.20347736927347,7.36981225506624,0.3575601589905949,0.542867542255445,10.62
9,13,0,0,46.67,8.33,86.67,0.87,299799,103882,25541,38885,26053,7048,29634,16286,2392,493,840,10298,53653,24552,12695,42166,27461,28438,22758,31620,61279,126665,113482,0,0,0,0,0,0,0,0,0,7125,18453,59660,66961,96685,118036,148111,148503,119270,84843,58522,44555,34652,27044,17535,10495,9748,10275,8857,8290,4613,1538,532,426,707,423,56,5,0,0,0,0,0,0,0,0,34,1682,4045,5232,10377,14988,18628,25582,36026,46615,56530,60877,64961,84981,88056,80289,75216,55339,42031,33588,29550,26338,24669,24245,24528,20159,25313,126041,-0.1547527611255645,1.3234573602676392,-0.4407502828322616,1.1774552073323612,3.1760657,-4.177122,1.7515394687652588,44.36311253151998,10.105514671695753,-0.1904265634722425,-0.8636590290792743,62.07051088421328,24.84325116801011,102.12142677985808,6.979406918710142,0.2220444378224832,-0.300058201813858,-0.5606231657224479,7.4180759023199325,6.476232861017938,0.0493037323679026,10.62
9,14,0,0,17.5,0.83,22.5,0.82,147766,62537,20971,8354,3341,3145,7125,2146,515,517,1018,15491,54963,258059,184477,132974,70192,15647,13926,16338,21186,34589,30643,0,0,0,0,0,0,0,0,0,43462,21934,62471,67391,74186,75676,76917,76201,117282,183463,91107,56625,29715,22379,12468,8927,7230,6138,6112,6126,8682,9847,1326,1131,799,896,1077,1317,2888,22966,8287,894,39619,3196,16161,21667,36279,30869,20769,30312,20927,65106,61900,49696,52002,86199,42193,47559,96109,48060,43947,39443,44177,44292,22192,14654,11207,8993,7195,8616,10033,9943,18886,53719,0.023154079914093,1.3465367555618286,-0.1782265254365146,3.2012443377477577,5.3468995,-4.598408,1.813161373138428,40.92086128975088,8.904233966093518,-3.013070855076509,12.41174306165588,60.255574567778005,0.0,79.2853825229335,6.772115513075375,1.2656527485659363,-5.0816742359171565,24.23283732542733,7.326368640910358,0.0,1.6018768799525092,10.62
9,15,0,0,0.0,0.0,0.0,0.0,74897,1502,1366,7792,8500,2541,1069,505,535,475,947,5850,25578,406038,282876,179469,69965,9663,5849,3927,4973,8518,3085,0,0,0,0,0,0,0,0,0,67221,18429,44308,53409,64385,65331,58889,44161,123946,238173,99488,62611,24735,13831,9910,9152,7082,5445,5698,7065,10690,11268,1745,1296,925,1189,1656,2240,5073,32975,11863,1731,69460,4593,21919,28548,55472,45437,32472,40267,27972,99046,94317,55277,55789,105373,36878,39707,129493,25126,29423,24611,19188,25465,16008,8619,5195,2983,1185,1826,2213,419,345,1294,-0.1192194446921348,1.174599289894104,0.4004945485464318,2.238490875790169,3.487958,-4.0888987,1.3796836137771606,38.45987384328375,9.76414710127395,-3.5094902538680577,10.92160999645101,47.49863978688395,0.1142917609591493,95.33856861531648,6.503892221020228,1.5983036961910573,-3.732468093151257,12.02347001371345,7.051995719423293,0.1015646187355505,2.5545747052579952,10.62
9,16,1,7,39.17,1.67,70.83,0.94,58334,66115,55112,119061,249569,205660,55031,19508,7240,3508,3961,10163,14844,11849,121573,33979,7479,4116,5634,8548,10045,18856,15735,0,0,0,0,0,0,0,0,0,10202,26580,48658,76875,119129,132643,102176,84987,65713,49406,45820,61178,53312,51034,41827,34835,29513,34050,19188,7533,3533,2060,2115,1156,242,197,251,410,983,301,12,1,0,3,844,2830,1996,2607,6903,28383,9275,17040,21221,17686,21355,29462,36938,45962,54774,64231,74897,70997,80722,60607,63096,57523,73356,64782,47844,36944,27647,18825,17244,49926,0.0116810165345668,1.0177372694015503,0.4261605820407976,1.7861418804435667,4.047729,-2.784186,1.0357892513275146,37.75453939741404,6.799613926210365,-0.3748948600449165,1.353395338802689,54.9088878221638,9.52839526667658,46.234749545513935,6.8019794518028185,0.7322395669327066,-3.460841870894143,11.652558445174336,7.288486134430032,3.4901930882668744,0.5361747833817978,10.62
9,17,1,0,40.0,1.67,55.83,0.97,72978,65926,50574,168603,245714,119194,28762,8592,3563,1963,3224,7286,11830,77323,134101,45685,17696,4607,4525,4016,6553,13583,9622,0,0,0,0,0,0,0,0,0,46219,25209,33660,45093,60059,90868,72856,64069,61317,84635,60733,63642,63915,61578,63229,59973,53764,35720,21614,13972,6701,3901,2217,438,160,210,293,428,1008,5780,2011,648,38225,934,4727,6026,9687,7212,5480,11445,12291,26509,27055,17909,21187,36376,31231,42703,67843,63227,69401,56067,43253,45728,50580,50225,57444,49071,49423,48798,41809,31002,27961,55091,-0.097968690097332,1.1199300289154053,0.1478809669378484,0.7953618614216729,3.5532987,-2.787786,1.25424325466156,39.80467310428345,8.540629801319678,-3.2599722370921542,12.740487305064372,50.07068729207272,0.1170298579607827,72.94235740318982,6.826351479347865,1.2600773197592552,-5.042370146869484,23.98038692497622,7.3938148560466335,0.1055910363751952,1.5877948517716685,10.62
9,18,0,0,0.0,0.0,0.0,0.0,53352,1459,1392,3454,2579,1056,434,212,179,170,420,3924,13528,373696,253140,261817,101317,8291,5591,4021,4963,8136,2789,0,0,0,0,0,0,0,0,0,48460,11907,27423,32997,47097,61425,71680,60087,150167,239060,96000,70779,39111,21799,14114,23900,8465,5489,9047,6635,7203,8487,1766,1905,761,1319,1408,1816,3936,21764,7123,2790,52872,16079,49163,74461,105676,74844,40502,41348,27014,87903,70028,43677,42425,87981,28812,30278,109675,17645,29065,18236,12211,15910,10220,5739,3666,2318,1354,2058,2074,508,434,1744,-0.0960843488574028,1.5493451356887815,0.0325103794449842,0.1534257371576122,3.9533212,-3.743114,2.400470495223999,38.17794734509136,9.74117354077304,-2.448608742384843,7.003178890611979,49.95429883153342,0.1170298579607827,94.89046195145674,6.32527433267418,1.3580930685955164,-3.95799784030622,15.354386079606549,7.086939907565791,0.1055910363751952,1.844416782967186,10.62
9,19,0,0,22.5,6.67,81.67,0.98,203474,76733,36056,146489,161086,24048,15198,13949,3457,1193,1677,9967,23876,29019,243854,36922,10198,4366,6225,6049,12008,19447,20629,0,0,0,0,0,0,0,0,0,113520,32271,45412,58262,74198,76236,67211,63655,67046,66959,59428,58383,82547,105329,66139,32749,13913,10112,4957,1705,712,655,918,529,401,404,329,376,243,39,2,1280,92160,0,0,47,583,1331,4756,12737,20402,23632,26929,40368,55182,58858,55325,52670,53604,57682,63284,75417,71940,59938,52870,40772,33800,31898,25172,21321,14650,11574,9038,37980,-0.1189163923263549,0.8789725303649902,0.4151459215789181,1.0683895033495272,2.6535492,-2.538558,0.7725926637649536,36.95410451683471,13.042019110171704,-1.6184776491957216,2.632911193639072,55.758025773435,0.1170298579607827,170.09426247008392,6.525500861888456,1.9491650448484923,-2.9407771783647965,6.822126807163581,7.488275310539148,0.1055910363751952,3.7992443720592255,10.62
9,20,0,0,46.67,4.17,100.0,0.98,108277,67892,36263,144138,143324,16094,19776,15400,2901,1756,2668,57771,47746,24859,301121,46482,10120,4143,6709,4689,8943,17358,17490,0,0,0,0,0,0,0,0,0,30998,32970,44375,53954,61886,66411,67312,66925,78082,85252,92722,76328,96621,112984,69039,32198,12483,12115,5712,2595,1320,1725,1459,408,45,1,0,0,0,0,0,0,0,0,0,0,17,1327,5083,14545,19282,17484,24837,31622,39026,48109,46780,46557,46509,52373,64414,93766,83818,74218,63238,54477,45131,40301,35116,28560,23818,18883,15545,71084,0.0038862228393554,1.1331602334976196,0.1892188462314187,0.2597673985795534,3.4313176,-2.7523732,1.2840520143508911,43.25038826966951,8.780290666157237,-0.4299527622931985,-0.4875934222381359,58.86664144384967,17.34082051992287,77.0935041822079,7.08759538888007,0.3166303809641225,-1.1694243450265522,1.6819628852592157,7.509745736855999,5.747809812101837,0.1002547981494853,10.62
9,21,0,0,45.0,2.5,100.0,0.93,127105,70011,19328,176586,149565,13159,13090,11560,3501,1825,2871,21345,59246,20327,229740,87394,14326,5218,14006,7315,13996,21864,22542,0,0,0,0,0,0,0,0,0,80036,44110,60268,74108,83140,69334,69960,67587,66876,71653,67166,63865,96976,100204,52453,18497,7160,5136,3327,1606,1172,630,198,133,195,129,1,0,0,0,0,0,0,0,0,0,13,2825,7177,12989,20868,24875,19546,23413,23844,29521,31512,29443,27474,29860,35334,51561,63534,63959,64475,64640,55695,52223,45458,41556,37501,34871,33334,178419,-0.061262484639883,1.099846601486206,-0.3398853764717891,0.6851315243986549,3.146026,-3.40566,1.2096625566482544,55.890091407432415,5.3031197975138005,-1.44216395193047,3.603987539897358,66.55195590357458,33.017053469839595,28.12307958678281,7.287003459480388,0.1603726986681427,-0.5155044898763695,-0.1111218952093402,7.565383247639103,6.802933802662642,0.0257194024781029,10.62
